Region (English) / Région (anglais),Region (French) / Région (français),Scenario (English) / Scénario (anglais),Scenario (French) / Scénario (français),Economic Sector (English) / Secteur économique (anglais),Economic Sector (French) / Secteur économique (français),Subsector Level 1 (English) / Sous-secteur niveau 1 (anglais),Subsector Level 1 (French) / Sous-secteur niveau 1 (français),Subsector Level 2 (English) / Sous-secteur niveau 2 (anglais),Subsector Level 2 (French) / Sous-secteur niveau 2 (français),Subsector Level 3 (English) / Sous-secteur niveau 3 (anglais),Subsector Level 3 (French) / Sous-secteur niveau 3 (français),Units (English) / Unité (anglais),Units (French) / Unité (français),2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Transportation,Transports,Freight Transport,Transport de marchandises,"Heavy Duty Trucks, Rail","Camions lourds, trains",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,2.4,2.6,2.7,3.1,3.2,3.8,3.9,4.2,4.9,5.1,5.2,5.1,5.2,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Transportation,Transports,"Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.4,0.4,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Transportation,Transports,Passenger Transport,Transport de passagers,"Bus, Rail and Domestic Aviation","Transport par autobus, train et transport aérien intérieur",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Transportation,Transports,Passenger Transport,Transport de passagers,"Cars, Light Trucks and Motorcycles","Voitures, camions légers et motocyclettes",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,3.2,3.5,3.5,3.8,4.1,4.3,3.8,4.4,4.6,4.3,4.8,4.9,4.8,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Cement,Ciment,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Chemicals and Fertilizers,Produits chimiques et engrais,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.6,0.6,0.6,0.5,0.5,0.5,0.7,0.7,0.8,0.5,0.6,0.6,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Iron and Steel,Sidérurgie,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Lime and Gypsum,Chaux et gypse,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Mining,Exploitation minière,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.3,1.6,2.2,2.7,1.8,2.1,3.3,3,2.6,2.6,2.6,2.4,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Pulp and Paper,Pâtes et papiers,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.2,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Smelting and Refining (Non Ferrous Metals),Fonte et raffinage (métaux non ferreux),n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Buildings,Bâtiments,Commercial,Commercial,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.6,1.5,1.4,1.5,1.8,1.6,1.5,1.3,1.4,1.4,1.4,1.5,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Buildings,Bâtiments,Residential,Résidentiel,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.6,1.7,1.7,1.8,1.8,2,1.8,1.8,1.9,1.9,1.8,1.7,1.9,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Agriculture,Agriculture,Animal Production,Élevage,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,7.9,7.8,7.5,7.2,6.6,6.3,6.2,6.2,6.2,6,5.9,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Agriculture,Agriculture,Crop Production,Cultures,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,4.6,4.1,4.4,5.3,5.1,4.6,5,5.9,7,6.4,6.8,7,7.4,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Agriculture,Agriculture,On Farm Fuel Use,Utilisation de combustibles à la ferme,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,3.5,3.4,3.9,3.8,3.9,4,4.1,4,4.5,4.8,4.7,4.5,4.7,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Waste and Others,Déchets et autres sources,Coal Production,Production de charbon,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Waste and Others,Déchets et autres sources,"Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.4,0.7,0.7,0.8,0.6,0.6,0.7,0.7,0.7,0.9,0.8,0.7,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Waste and Others,Déchets et autres sources,Waste,Déchets,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-
Saskatchewan,Saskatchewan,NIR 2019,RIN 2019,Total,Total,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,68,67.1,69.3,70,68.9,68.9,68.5,70.6,73.4,76.5,78.7,75.7,77.9,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Downstream Oil and Gas,Industrie aval du pétrole et du gaz,Natural Gas Distribution,Distribution du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Downstream Oil and Gas,Industrie aval du pétrole et du gaz,Petroleum Products,Raffinage du pétrole,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,4.4,3.9,4.1,3.6,3.6,4,4.1,4.5,5.1,5.3,5.4,5.6,6.2,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Conventional Oil Production,Production de pétrole classique,Frontier Oil Production,Production de pétrole des régions pionnières,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Conventional Oil Production,Production de pétrole classique,Heavy Oil Production,Production de pétrole lourd,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,4.7,4.9,5.7,6,5.6,5.7,6.5,7.8,7.6,7.7,6.6,5,4.1,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Conventional Oil Production,Production de pétrole classique,Light Oil Production,Production de pétrole léger,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,7.8,7,7.6,6.9,6.2,5.8,7.3,8.5,9.2,10.7,9.8,8.4,9.1,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Natural Gas Production and Processing,Production et traitement du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,42.7,41.6,45.6,39,36.2,33.4,36.3,38.3,39.8,38.8,37.6,36.4,35,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Oil Sands,Sables bitumineux,Bitumen In Situ,Bitume In Situ,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,11.3,13.3,13.5,16.6,17.7,20.1,21.5,25,27.5,30,33.4,37.4,41.7,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Oil Sands,Sables bitumineux,Bitumen Mining,Extraction du bitume,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,8.7,10.3,11.2,11.2,11.7,12.5,11.8,12.1,13,13.9,14.5,14.5,16.4,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Oil Sands,Sables bitumineux,Bitumen Upgrading,Valorisation du bitume,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,13,15.1,16,15.2,17.3,19,19.2,20.5,21.5,21.4,20.3,17.9,19.9,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Oil and Natural Gas Transmission,Transport du pétrole et du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,4,4.3,2.7,2.4,2.2,2.1,2.3,2.5,3.2,3.1,3.4,4.4,4.7,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Electricity,Électricité,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,48.8,49.2,49.2,49.4,46.1,46.1,46.2,43.5,44.7,45.8,47.8,42.6,44.3,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Transportation,Transports,Freight Transport,Transport de marchandises,Domestic Aviation and Marine,Transport aérien et transport maritime intérieurs,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Transportation,Transports,Freight Transport,Transport de marchandises,"Heavy Duty Trucks, Rail","Camions lourds, trains",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,13.1,14.8,16.4,16.8,16.2,17.6,18.2,19.3,20.2,20.6,18.9,17.1,17.3,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Transportation,Transports,"Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.2,1.2,1.2,1.1,1.1,1.1,0.9,0.9,1,1.1,1.1,1,0.9,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Transportation,Transports,Passenger Transport,Transport de passagers,"Bus, Rail and Domestic Aviation","Transport par autobus, train et transport aérien intérieur",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.4,1.5,1.6,1.6,1.4,1.5,1.4,1.6,1.7,1.7,1.6,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Transportation,Transports,Passenger Transport,Transport de passagers,"Cars, Light Trucks and Motorcycles","Voitures, camions légers et motocyclettes",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,9.1,9.4,9.8,9.8,9.4,9.7,9,9.6,10.3,10.8,10.4,11,10.8,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Cement,Ciment,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.8,1.9,1.9,1.8,1.5,1.7,1.7,1.6,1.5,1.4,1.5,1.3,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Chemicals and Fertilizers,Produits chimiques et engrais,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,13.2,13.2,12.3,12.5,11.8,12.8,14.3,15,14.8,14,14,13.2,11.8,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Iron and Steel,Sidérurgie,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Lime and Gypsum,Chaux et gypse,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Mining,Exploitation minière,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.4,0.5,0.5,0.6,0.5,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Pulp and Paper,Pâtes et papiers,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,1,1,1,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Heavy Industry,Industrie lourde,Smelting and Refining (Non Ferrous Metals),Fonte et raffinage (métaux non ferreux),n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0,0.8,0.7,0.7,0.6,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Buildings,Bâtiments,Commercial,Commercial,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,8.5,8.7,9.4,9.3,9.4,9.6,10.2,14,11.4,10,10.3,10.3,10.2,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Buildings,Bâtiments,Residential,Résidentiel,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,7.7,7.7,9.1,8.9,8.8,8.4,8.9,8.8,8.9,9.3,8.4,7.3,8.8,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Agriculture,Agriculture,Animal Production,Élevage,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,15.2,14.6,14.3,13.8,13,12.3,12,12.1,12.2,12.1,12.1,12.2,12.1,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Agriculture,Agriculture,Crop Production,Cultures,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,4,3.8,4.2,4.8,4.4,4.7,5.2,5.6,6.1,6.1,6.2,5.9,5.9,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Agriculture,Agriculture,On Farm Fuel Use,Utilisation de combustibles à la ferme,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,3.5,3.4,3.3,3.3,3.3,3.7,3.6,3.3,3.3,3.2,3.1,2.7,2.8,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Waste and Others,Déchets et autres sources,Coal Production,Production de charbon,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.5,0.5,0.6,0.6,0.8,0.8,0.8,0.7,0.8,0.6,0.7,0.6,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Waste and Others,Déchets et autres sources,"Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,2.2,2.6,2.8,2.7,2.3,2.6,2.9,2.7,3.1,3.1,2.9,3,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Waste and Others,Déchets et autres sources,Waste,Déchets,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.7,1.7,1.7,1.5,1.5,1.5,1.6,1.7,1.8,1.8,1.8,1.8,1.9,-,-,-,-,-,-,-,-,-,-,-,-,-
Alberta,Alberta,NIR 2019,RIN 2019,Total,Total,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,231.1,237.2,246.7,241.1,233.8,239.4,248.5,261.3,271.4,275.6,274.8,264,272.8,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Downstream Oil and Gas,Industrie aval du pétrole et du gaz,Natural Gas Distribution,Distribution du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Downstream Oil and Gas,Industrie aval du pétrole et du gaz,Petroleum Products,Raffinage du pétrole,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.5,0.7,0.7,0.5,0.6,0.7,0.6,0.7,0.6,0.6,0.7,0.8,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Conventional Oil Production,Production de pétrole classique,Frontier Oil Production,Production de pétrole des régions pionnières,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Conventional Oil Production,Production de pétrole classique,Heavy Oil Production,Production de pétrole lourd,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Conventional Oil Production,Production de pétrole classique,Light Oil Production,Production de pétrole léger,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,0.7,0.7,0.7,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.5,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Natural Gas Production and Processing,Production et traitement du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,9.2,9.9,10,10.8,10.5,10.5,11.9,11.8,11.9,12,10.7,10.6,10.5,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Oil Sands,Sables bitumineux,Bitumen In Situ,Bitume In Situ,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Oil Sands,Sables bitumineux,Bitumen Mining,Extraction du bitume,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Oil Sands,Sables bitumineux,Bitumen Upgrading,Valorisation du bitume,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Oil and Gas,Pétrole et gaz,Upstream Oil and Gas,Industrie amont du pétrole et du gaz,Oil and Natural Gas Transmission,Transport du pétrole et du gaz naturel,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.4,1.1,1.2,1.1,1.1,1.1,1.1,1,1.4,1.2,1.5,1.6,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Electricity,Électricité,n/a,s/o,n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1,1.1,0.9,1.2,1.1,1,0.3,0.3,0.4,0.3,0.3,0.2,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Transportation,Transports,Freight Transport,Transport de marchandises,Domestic Aviation and Marine,Transport aérien et transport maritime intérieurs,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,2.7,2.7,2.8,2.7,2.8,2.8,2.4,2.8,2.3,2.1,2,1.1,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Transportation,Transports,Freight Transport,Transport de marchandises,"Heavy Duty Trucks, Rail","Camions lourds, trains",n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,7.2,7.3,7.7,8.3,7,7.5,7.6,8.2,8.7,8.7,8.7,9.1,9.1,-,-,-,-,-,-,-,-,-,-,-,-,-
British Columbia,Colombie-Britannique,NIR 2019,RIN 2019,Transportation,Transports,"Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles",n/a,s/o,n/a,s/o,Megatonnes of carbon dioxide equivalent,Mégatonnes d'équivalent de dioxyde de carbone,1.4,1.3,1.3,1.2,1.2,1.2,1,1,1,1.1,1.1,1.1,1,-,-,-,-,-,-,-,-,-,-,-,-,-
