"Region (English) / Région (anglais)","Region (French) / Région (français)","Scenario (English) / Scénario (anglais)","Scenario (French) / Scénario (français)","Economic Sector (English) / Secteur économique (anglais)","Economic Sector (French) / Secteur économique (français)","Subsector Level 1 (English) / Sous-secteur niveau 1 (anglais)","Subsector Level 1 (French) / Sous-secteur niveau 1 (français)","Subsector Level 2 (English) / Sous-secteur niveau 2 (anglais)","Subsector Level 2 (French) / Sous-secteur niveau 2 (français)","Subsector Level 3 (English) / Sous-secteur niveau 3 (anglais)","Subsector Level 3 (French) / Sous-secteur niveau 3 (français)","Units (English) / Unité (anglais)","Units (French) / Unité (français)","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"Alberta","Alberta","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Cement","Ciment","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.8","1.9","1.9","1.8","1.5","1.7","1.7","1.5","1.5","1.4","1.5","1.5","1.7","1.8","1.8","1.6","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Chemicals and Fertilizers","Produits chimiques et engrais","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","13.8","13.7","12.8","12.6","11.7","12.8","14.3","14.9","14.9","14.9","15.3","13.4","12.7","12.3","12.8","12.8","13.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Iron and Steel","Sidérurgie","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Lime and Gypsum","Chaux et gypse","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Mining","Exploitation minière","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.4","0.5","0.5","0.6","0.4","0.5","0.5","0.5","0.5","0.6","0.9","0.8","0.8","0.6","0.6","0.7","0.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Pulp and Paper","Pâtes et papiers","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.8","0.6","0.7","0.7","0.7","0.7","0.7","0.8","0.8","1","0.9","1","1.2","1.8","1.9","1.6","1.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Smelting and Refining (Non Ferrous Metals)","Fonte et raffinage (métaux non ferreux)","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.6","0.6","0.6","0.6","0.7","0.8","0.8","0","0.8","0.7","1.1","0.8","0.8","0.8","0.7","0.6","0.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Buildings","Bâtiments","Commercial","Commercial","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","8.5","8.6","9.3","9.3","9.4","9.5","10.2","13.9","11.5","10.2","10.5","10.6","11.4","12.3","12.5","11.8","11.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Buildings","Bâtiments","Residential","Résidentiel","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","7.7","7.8","9.2","9","8.9","8.5","9","8.9","9","8.9","8.6","8.8","9","9.4","9.4","9.2","8.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Agriculture","Agriculture","Animal Production","Élevage","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","14.7","14.1","13.9","13.4","12.6","11.9","11.6","11.8","11.8","11.8","11.7","11.9","11.9","12.1","12.1","12.1","12.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Agriculture","Agriculture","Crop Production","Cultures","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","2.8","2.7","3","3.4","3.2","3.4","3.7","4","4.4","4.5","4.6","4.4","3.8","4.1","4.4","4.8","4.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Agriculture","Agriculture","On Farm Fuel Use","Utilisation de combustibles à la ferme","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","2.7","2.7","2.7","2.8","2.5","3","3.1","3","3","2.9","3.1","2.9","3.4","3.3","3.4","2.9","3.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Waste and Others","Déchets et autres sources","Coal Production","Production de charbon","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.7","0.7","0.8","0.8","1","1","0.9","0.7","0.8","0.5","0.8","0.9","0.8","0.7","0.8","0.5","0.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Waste and Others","Déchets et autres sources","Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","2.8","3.3","3.3","3.1","2.5","2.9","3.1","3","3.4","3.3","3.1","3.4","3.2","3","3.4","2.9","2.9","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Waste and Others","Déchets et autres sources","Waste","Déchets","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","2.7","2.8","2.9","3","3.1","3.1","3.2","3.3","4","3.9","4.1","4.3","4.2","4.4","4.2","4.3","4.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2023","RIN 2023","Total","Total","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","235.9","243.7","252.1","250.6","244.4","253.3","261.8","270.8","277","280.3","281.3","267","273.1","273.7","274.8","254.2","256.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Natural Gas Distribution","Distribution du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Petroleum Products","Raffinage du pétrole","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.5","0.7","0.7","0.5","0.6","0.7","0.6","0.6","0.5","0.6","0.6","0.7","0.6","0.5","0.5","0.4","0.5","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Conventional Oil Production","Production de pétrole classique","Light Oil Production","Production de pétrole léger","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.7","0.8","0.8","0.7","0.7","0.6","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.4","0.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Natural Gas Production and Processing","Production et traitement du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","10.2","11.1","11.5","12.3","11.8","12","12.4","11.9","11.9","11.9","11.5","11","11.1","11.2","10.5","10.8","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil and Natural Gas Transmission","Transport du pétrole et du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.4","1.1","1.2","1.1","1.1","1","1.1","1","1.4","1.2","1.5","1.6","1.6","1.5","1.6","1.5","1.5","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Electricity","Électricité","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1","1.1","0.9","1.2","1.1","1","0.6","0.3","0.4","0.3","0.3","0.4","0.4","0.5","0.6","0.2","0.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Transportation","Transports","Freight Transport","Transport de marchandises","Domestic Aviation and Marine","Transport aérien et transport maritime intérieurs","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.1","1.1","1.1","1","1","1","1","1.1","1.1","1.2","1.2","1.3","1.3","1.4","1.5","1.5","1.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Transportation","Transports","Freight Transport","Transport de marchandises","Heavy Duty Trucks, Rail","Camions lourds, trains","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","5.3","5.5","6.1","6.6","6.3","6.3","6.2","6.5","6.9","6.7","6.3","6.2","6.4","6.7","7","6.6","6.9","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Transportation","Transports","Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.4","1.3","1.3","1.2","1.1","1.2","1.2","1.2","1.2","1.2","1.4","1.6","1.8","1.9","1.9","1.9","1.9","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Transportation","Transports","Passenger Transport","Transport de passagers","Bus, Rail and Domestic Aviation","Transport par autobus, train et transport aérien intérieur","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.9","1.8","1.9","1.9","1.7","1.6","1.5","1.7","1.7","1.7","1.7","1.8","1.9","2.1","2","1.2","1.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Transportation","Transports","Passenger Transport","Transport de passagers","Cars, Light Trucks and Motorcycles","Voitures, camions légers et motocyclettes","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","9.9","9.8","9.8","9.7","9.8","9.4","8.7","9","9.2","9.5","9.8","10.6","10.5","10.7","10.3","9.2","9.5","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Cement","Ciment","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","2","2.3","2","1.8","1.6","1.4","1.6","1.5","1.5","1.8","2","2.1","2.1","2.2","1.6","1.1","1.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Chemicals and Fertilizers","Produits chimiques et engrais","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.9","0.4","0.4","0.5","0.4","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Iron and Steel","Sidérurgie","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Lime and Gypsum","Chaux et gypse","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.3","0.3","0.3","0.3","0.2","0.2","0.3","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Mining","Exploitation minière","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.4","0.5","0.4","0.5","0.2","0.3","0.3","0.3","0.4","0.5","0.6","0.4","0.6","0.7","0.7","0.8","0.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Pulp and Paper","Pâtes et papiers","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.8","1.8","1.8","1.5","1.7","1.9","1.8","1.9","1.8","1.9","1.9","2","2.2","2.2","2.5","2.1","2.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Heavy Industry","Industrie lourde","Smelting and Refining (Non Ferrous Metals)","Fonte et raffinage (métaux non ferreux)","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.7","1.6","1.8","1.9","2","1.4","1.4","1.4","1.3","1","0.9","1.3","1.2","1.1","1.2","1.2","0.9","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Buildings","Bâtiments","Commercial","Commercial","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","3.8","3.6","3.6","3.9","3.6","3.5","3.6","3.7","3.7","3.8","3.4","3.8","3.9","3.9","4.1","4.2","4.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Buildings","Bâtiments","Residential","Résidentiel","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","4.7","4.8","4.7","4.6","4.6","4.7","4.7","4.4","4.3","4.2","4.1","4.2","4.7","4.5","4.7","4.8","4.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Agriculture","Agriculture","Animal Production","Élevage","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","2.3","2.2","2.1","2","1.8","1.8","1.8","1.8","1.8","1.8","1.9","1.9","1.9","2","1.9","1.9","1.9","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Agriculture","Agriculture","Crop Production","Cultures","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Agriculture","Agriculture","On Farm Fuel Use","Utilisation de combustibles à la ferme","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.2","0.2","0.2","0.2","0.1","0.4","0.4","0.5","0.5","0.5","0.6","0.8","0.8","0.9","0.9","0.8","0.8","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Waste and Others","Déchets et autres sources","Coal Production","Production de charbon","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","2","1.9","2.1","2","1.6","2","2","2.3","2.3","2.1","1.9","2.1","1.9","2.2","2.3","2","2.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Waste and Others","Déchets et autres sources","Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","5.3","3.5","3.7","3.2","2.3","2.5","2.6","2.8","3.1","2.8","3.1","3.2","3.4","3.9","3.4","3.3","3.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Waste and Others","Déchets et autres sources","Waste","Déchets","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","2.4","2.6","2.6","2.6","2.7","2.6","2.6","2.4","2.3","2.3","2.3","2.2","2.1","2.1","2.1","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2023","RIN 2023","Total","Total","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","61.6","60.2","61.1","61.7","58.3","58.4","57.7","57.7","58.8","58.4","58.3","60.7","61.7","63.6","62.5","58.8","59.4","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Yukon","Yukon","NIR 2023","RIN 2023","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Natural Gas Production and Processing","Production et traitement du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Yukon","Yukon","NIR 2023","RIN 2023","Electricity","Électricité","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
