"Region (English) / Région (anglais)","Region (French) / Région (français)","Scenario (English) / Scénario (anglais)","Scenario (French) / Scénario (français)","Economic Sector (English) / Secteur économique (anglais)","Economic Sector (French) / Secteur économique (français)","Subsector Level 1 (English) / Sous-secteur niveau 1 (anglais)","Subsector Level 1 (French) / Sous-secteur niveau 1 (français)","Subsector Level 2 (English) / Sous-secteur niveau 2 (anglais)","Subsector Level 2 (French) / Sous-secteur niveau 2 (français)","Subsector Level 3 (English) / Sous-secteur niveau 3 (anglais)","Subsector Level 3 (French) / Sous-secteur niveau 3 (français)","Units (English) / Unité (anglais)","Units (French) / Unité (français)","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"Saskatchewan","Saskatchewan","NIR 2021","RIN 2021","Agriculture","Agriculture","Animal Production","Élevage","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","7.9","7.8","7.5","7.2","6.6","6.3","6.2","6.2","6.2","6","5.9","6","6","6","5.9","-","-","-","-","-","-","-","-","-","-","-"
"Saskatchewan","Saskatchewan","NIR 2021","RIN 2021","Agriculture","Agriculture","Crop Production","Cultures","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","4.6","4.1","4.4","5.3","5.1","4.6","5","5.9","7","6.4","6.8","7.1","7.2","7.4","7.4","-","-","-","-","-","-","-","-","-","-","-"
"Saskatchewan","Saskatchewan","NIR 2021","RIN 2021","Agriculture","Agriculture","On Farm Fuel Use","Utilisation de combustibles à la ferme","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","3.5","3.4","3.9","3.8","3.9","4","4.1","4","4.5","4.8","4.7","4.5","4.9","5.3","5.1","-","-","-","-","-","-","-","-","-","-","-"
"Saskatchewan","Saskatchewan","NIR 2021","RIN 2021","Waste and Others","Déchets et autres sources","Coal Production","Production de charbon","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
"Saskatchewan","Saskatchewan","NIR 2021","RIN 2021","Waste and Others","Déchets et autres sources","Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.4","0.7","0.7","0.8","0.6","0.6","0.7","0.7","0.7","0.9","0.8","0.7","0.6","0.6","0.6","-","-","-","-","-","-","-","-","-","-","-"
"Saskatchewan","Saskatchewan","NIR 2021","RIN 2021","Waste and Others","Déchets et autres sources","Waste","Déchets","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.3","1.4","1.4","1.4","-","-","-","-","-","-","-","-","-","-","-"
"Saskatchewan","Saskatchewan","NIR 2021","RIN 2021","Total","Total","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","67.8","67","69.2","69.8","68.5","68.3","67.8","70.4","72.6","74.2","76.2","73.8","76","76.2","74.8","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Natural Gas Distribution","Distribution du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Petroleum Products","Raffinage du pétrole","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","4.4","3.9","4.1","3.5","3.6","4","4.1","4","4.5","4.7","4.8","5","5.1","5.3","5.5","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Conventional Oil Production","Production de pétrole classique","Heavy Oil Production","Production de pétrole lourd","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","2.5","2.5","3","3.1","3","3.4","3.7","4.1","4.2","3.9","3.7","3.1","2.9","3.3","2.9","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Conventional Oil Production","Production de pétrole classique","Light Oil Production","Production de pétrole léger","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","8.8","8.2","8.6","8.5","7.4","7.5","9.1","10.2","10.7","10.8","9.8","8.6","7.8","8.6","8.3","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Natural Gas Production and Processing","Production et traitement du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","47.4","46.5","48.9","46.6","43.6","40.6","43.6","42.9","42.3","42","40.8","38.1","36.1","38.5","38.3","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil Sands","Sables bitumineux","Bitumen In Situ","Bitume In Situ","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","12.2","14.1","15.7","18.4","19.7","22.6","24.5","29.1","30.7","34.9","37.7","37.2","40.9","42.9","42.7","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil Sands","Sables bitumineux","Bitumen Mining","Extraction du bitume","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","5.6","6.2","6.8","7.2","7.8","8.5","8.4","9.1","9.9","10.5","11.1","11.3","12.9","14.8","15.5","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil Sands","Sables bitumineux","Bitumen Upgrading","Valorisation du bitume","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","14.6","17.5","18.9","17.4","19.5","21.1","20.6","21.6","22.3","22.1","21.4","18.8","20.5","21.4","22.7","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil and Natural Gas Transmission","Transport du pétrole et du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","4","4.3","2.7","2.4","2.2","2.1","2.3","2.5","3.2","3.1","3.4","4.4","4.6","5","5.3","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Electricity","Électricité","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","47.7","47.9","48.5","48.3","45.3","44.7","44.8","42.4","43.8","44.3","46.3","41.6","42.4","31.3","31","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Transportation","Transports","Freight Transport","Transport de marchandises","Domestic Aviation and Marine","Transport aérien et transport maritime intérieurs","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.2","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Transportation","Transports","Freight Transport","Transport de marchandises","Heavy Duty Trucks, Rail","Camions lourds, trains","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","13.1","14.8","16.4","16.9","16.3","17.7","18.2","19.4","20.2","20.6","18.8","17","18.4","19.1","19.5","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Transportation","Transports","Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.2","1.2","1.2","1.1","1.1","1.1","0.9","0.9","1","1.1","1.1","1","1","1","1","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Transportation","Transports","Passenger Transport","Transport de passagers","Bus, Rail and Domestic Aviation","Transport par autobus, train et transport aérien intérieur","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.4","1.5","1.6","1.6","1.5","1.5","1.5","1.6","1.8","1.7","1.7","1.6","1.7","1.8","1.8","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Transportation","Transports","Passenger Transport","Transport de passagers","Cars, Light Trucks and Motorcycles","Voitures, camions légers et motocyclettes","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","9.1","9.4","9.8","9.8","9.4","9.7","9","9.6","10.3","10.8","10.4","10.9","11.1","11.3","11.7","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Heavy Industry","Industrie lourde","Cement","Ciment","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.8","1.9","1.9","1.8","1.5","1.7","1.7","1.5","1.5","1.4","1.5","1.5","1.7","1.8","1.7","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Heavy Industry","Industrie lourde","Chemicals and Fertilizers","Produits chimiques et engrais","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","13.9","13.8","12.9","12.7","11.8","12.9","14.4","15","14.8","14.8","14.4","13.2","12.6","12.2","12.6","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Heavy Industry","Industrie lourde","Iron and Steel","Sidérurgie","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Heavy Industry","Industrie lourde","Lime and Gypsum","Chaux et gypse","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Heavy Industry","Industrie lourde","Mining","Exploitation minière","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.3","0.3","0.4","0.4","0.3","0.4","0.4","0.3","0.4","0.5","0.5","0.4","0.3","0.3","0.2","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Heavy Industry","Industrie lourde","Pulp and Paper","Pâtes et papiers","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.8","0.6","0.7","0.6","0.7","0.7","0.7","0.8","0.8","1","0.9","1","1.2","1.8","2","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Heavy Industry","Industrie lourde","Smelting and Refining (Non Ferrous Metals)","Fonte et raffinage (métaux non ferreux)","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.6","0.6","0.6","0.6","0.7","0.8","0.8","0","0.8","0.7","1.1","0.8","0.8","0.8","1.4","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Buildings","Bâtiments","Commercial","Commercial","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","8.5","8.7","9.3","9.3","9.4","9.5","10.2","13.9","11.5","10.1","10.4","10.4","11.2","12.1","12.4","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Buildings","Bâtiments","Residential","Résidentiel","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","7.6","7.6","9.1","8.8","8.7","8.3","8.8","8.7","8.7","8.6","8.3","8.2","9.1","9.5","9.2","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Agriculture","Agriculture","Animal Production","Élevage","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","15.2","14.6","14.3","13.8","13","12.3","12","12.1","12.2","12.1","12.1","12.2","12.1","12","11.9","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Agriculture","Agriculture","Crop Production","Cultures","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","4","3.9","4.2","4.8","4.4","4.8","5.2","5.6","6.1","6.1","6.2","5.9","5.2","5.6","5.9","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Agriculture","Agriculture","On Farm Fuel Use","Utilisation de combustibles à la ferme","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","3.5","3.4","3.3","3.3","3.3","3.7","3.6","3.3","3.3","3.2","3.1","2.7","2.9","3.2","3.3","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Waste and Others","Déchets et autres sources","Coal Production","Production de charbon","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.5","0.6","0.6","0.6","0.7","0.8","0.7","0.6","0.7","0.5","0.6","0.6","0.4","0.4","0.4","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Waste and Others","Déchets et autres sources","Light Manufacturing, Construction and Forest Resources","Industrie légère, construction et ressources forestières","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","2.2","2.6","2.8","2.7","2.3","2.6","2.9","2.7","3.1","3.2","3","3.1","2.8","2.7","3.1","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Waste and Others","Déchets et autres sources","Waste","Déchets","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","3.8","3.8","3.9","4","4.1","4.1","4.2","4.3","4.5","4.6","4.6","4.8","4.9","5","5.2","-","-","-","-","-","-","-","-","-","-","-"
"Alberta","Alberta","NIR 2021","RIN 2021","Total","Total","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","235.5","241.3","251.1","249.1","241.7","247.7","256.8","267","273.9","278.1","278.4","263.8","271","272.5","275.8","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Natural Gas Distribution","Distribution du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Downstream Oil and Gas","Industrie aval du pétrole et du gaz","Petroleum Products","Raffinage du pétrole","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.5","0.7","0.7","0.5","0.6","0.7","0.6","0.6","0.5","0.6","0.6","0.7","0.6","0.5","0.5","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Conventional Oil Production","Production de pétrole classique","Light Oil Production","Production de pétrole léger","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","0.7","0.9","0.8","0.7","0.7","0.6","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.5","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Natural Gas Production and Processing","Production et traitement du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","9.2","11.2","11.2","12.1","12.1","11.4","12.5","11.4","11.7","11.9","10.6","10.3","10.5","10.9","11","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2021","RIN 2021","Oil and Gas","Pétrole et gaz","Upstream Oil and Gas","Industrie amont du pétrole et du gaz","Oil and Natural Gas Transmission","Transport du pétrole et du gaz naturel","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.4","1.1","1.2","1.1","1.1","1.1","1.1","1","1.4","1.2","1.5","1.6","1.6","1.5","1.6","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2021","RIN 2021","Electricity","Électricité","n/a","s/o","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1","1.1","0.9","1.2","1.1","1","0.3","0.3","0.4","0.3","0.3","0.4","0.4","0.5","0.8","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2021","RIN 2021","Transportation","Transports","Freight Transport","Transport de marchandises","Domestic Aviation and Marine","Transport aérien et transport maritime intérieurs","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.1","1.1","1","1","0.9","0.9","1","1.1","1.2","1.3","1.4","1.5","1.4","1.5","1.6","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2021","RIN 2021","Transportation","Transports","Freight Transport","Transport de marchandises","Heavy Duty Trucks, Rail","Camions lourds, trains","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","7.2","7.3","7.7","8.4","7","7.5","7.6","8.2","8.7","8.7","8.7","9.1","9.6","10.3","10.3","-","-","-","-","-","-","-","-","-","-","-"
"British Columbia","Colombie-Britannique","NIR 2021","RIN 2021","Transportation","Transports","Other: Recreational, Commercial and Residential","Autres : à des fins récréatives, commerciales et résidentielles","n/a","s/o","n/a","s/o","Megatonnes of carbon dioxide equivalent","Mégatonnes d'équivalent de dioxyde de carbone","1.4","1.3","1.3","1.2","1.2","1.2","1","1","1","1.1","1.1","1.1","1.1","1.1","1.1","-","-","-","-","-","-","-","-","-","-","-"
